x1,y1,x2,y2,x3,y3,x4,y4
491.161,252.53,409.989,109.553,623,99,683.904,104.998
492.305,252.128,410.716,109.043,623,95,682.425,104.716
493.09,251.711,410.927,108.675,628,91,680.945,104.433
493.7,251.457,411.24,108.34,634,91,679.466,104.151
493.99,251.272,410.075,108.309,635.324,91.638,677.986,103.869
494.491,251.114,410.717,108.719,636.647,92.276,676.506,103.586
495.498,250.657,412.386,109.239,637.971,92.914,675.027,103.304
495.942,250.519,415.349,109.725,639.295,93.553,673.547,103.021
496.285,250.384,417.634,109.898,640.619,94.191,672.068,102.739
496.813,250.212,419.24,109.493,641.942,94.829,670.588,102.456
497.823,249.752,420.418,109.189,643,96,669.108,102.174
498.083,249.753,421.783,108.646,643,96,667.629,101.891
498.697,249.443,422.18,108.117,643,96,670,104
498.89,249.355,423.075,107.055,643,97,668,106
499.378,249.167,423.369,106.472,643,99,662,108
500.124,248.933,423.492,106.733,642.8,99,655,108
500.594,248.723,425.171,106.07,642.6,99,649,110
500.917,248.606,426.325,105.686,642.4,99,645,107
501.796,248.166,425.716,104.533,642.2,99,644,99
502.358,247.966,425.391,103.65,642,99,643,97
502.78,247.772,421.828,102.281,646,104,644,98
502.764,247.837,418.764,102.53,647,103,650,95
503.42,247.508,411.476,102.904,656,102,651.353,98.785
504.256,247.222,402.301,103.711,660.455,103.801,649.874,98.502
504.684,247.016,392.52,105.151,661.798,104.401,648.394,98.22
504.801,247.056,383.357,107.328,663.122,105.039,646.915,97.937
505.504,246.798,377.214,108.983,664.446,105.678,645.435,97.655
505.542,246.871,372.321,110.511,665.769,106.316,643.956,97.372
505.966,246.746,367.394,111.967,667.093,106.954,642.476,97.09
506.892,246.32,363.771,113.144,668.417,107.592,640.996,96.807
507.043,246.44,360.137,114.29,669.741,108.23,639.517,96.525
507.551,246.188,354.489,116.607,671.064,108.868,638.037,96.243
507.457,246.236,349.365,118.648,672.549,109.485,636.558,95.96
508.041,245.979,343.371,120.988,674.148,109.952,635.078,95.678
508.771,245.739,338.002,122.972,675.698,110.284,633.598,95.395
508.871,245.736,332.776,125.128,677.182,110.503,632.119,95.113
509.16,245.638,327.815,126.894,678.666,110.723,630.639,94.83
509.397,245.517,322.596,128.811,683.045,112.755,633.436,94.513
510.234,245.192,318.182,130.377,686.765,114.528,633.754,94.535
510.228,245.11,313.98,132.189,690.61,116.22,636.039,94.1
510.899,244.973,308.123,134.111,694.777,118.041,639.864,93.738
510.929,244.723,301.711,136.374,698.408,119.573,644.748,93.574
511.725,244.444,292.548,139.408,701.721,121.023,650.451,93.38
512.386,244.082,278.647,144.616,704.824,122.623,653.943,93.427
512.803,243.908,267.047,149.597,707.782,123.746,655.215,93.537
513.073,243.804,255.787,154.898,710.086,125.044,661.259,93.353
513.523,243.711,243.882,160.846,712.659,126.367,672.375,92.955
513.779,243.586,233.668,166.248,712.77,127.377,676.552,93.131
513.783,243.482,223.876,171.428,716.359,128.228,679.003,93.791
514.073,243.323,214.016,176.626,720.774,129.727,683.35,94.741
514.972,243.006,205.998,180.81,717.857,130.462,687.598,95.446
515.386,242.822,199.399,184.341,714.948,131.144,690.604,96.038
515.92,242.625,192.195,187.612,708.713,132.184,693.766,95.779
515.941,242.744,186.52,190.007,699.782,133.872,695.891,95.771
516.609,242.429,181.101,193.659,688.861,135.609,697.476,95.808
516.844,242.403,175.516,198.071,677.214,137.505,699.753,95.552
517.386,242.194,173.334,201.371,667.063,139.429,701.497,95.619
517.508,242.145,170.502,204.231,657.267,141.426,703.337,95.339
518.052,241.898,169.649,207.585,647.193,143.356,704.687,95.23
518.386,241.938,171.826,208.749,638.212,145.041,707.219,94.471
518.753,241.891,173.978,210.152,630.053,146.863,713.404,93.403
519.484,241.569,176.091,210.929,620.863,148.7,723.176,92.488
519.592,241.563,177.272,211.512,612.888,150.287,726.631,92.432
519.577,241.623,178.276,212.685,605.35,151.739,724.789,92.727
520.074,241.498,179.832,213.868,596.81,153.345,725.102,93.231
520.489,241.326,179.601,214.513,589.8,154.385,722.892,93.237
520.717,241.281,181.595,215.433,583.261,155.479,722.519,93.273
521.471,241.041,182.611,216.565,574.381,156.492,722.291,93.507
521.669,241.119,184.364,217.861,565.682,156.981,719.147,93.903
521.762,241.053,183.911,218.438,556.815,157.211,713.257,94.474
522.283,240.865,184.571,219.485,547.319,157.666,708.06,95.351
522.31,241.005,186.427,220.585,539.012,158.067,702.642,96.216
522.814,240.974,187.474,221.213,531.738,158.286,695.823,96.981
523.355,240.734,188.967,222.334,523.386,158.219,687.627,97.787
523.233,240.903,188.275,222.222,516.588,157.76,678.743,98.868
523.612,240.859,189.121,223.033,509.547,157.325,669.135,100.068
523.969,240.874,189.824,224.086,502.081,156.99,658.151,102.19
524.589,240.565,189.785,224.436,495.084,156.54,649.032,104.332
524.52,240.667,191.11,225.412,488.496,156.209,638.617,106.924
525.206,240.427,191.589,225.731,481.642,155.706,624.786,109.312
525.331,240.309,192.563,226.518,475.529,155.315,613.542,110.254
526.303,239.798,192.579,226.837,468.904,154.397,603.787,111
526.77,239.585,193.489,227.267,462.244,153.901,591.405,111.204
527.511,239.188,194.213,227.732,456.923,153.57,581.571,110.756
527.789,238.923,194.638,228.644,450.833,152.818,571.941,110.805
528.358,238.677,197.057,229.345,444.898,152.36,562.517,111.203
529.146,238.152,202.271,231.115,440.056,152.204,553.598,111.687
530.083,237.503,204.459,231.679,435.012,151.776,545.553,112.213
530.681,237.191,204.162,232.29,429.672,151.947,536.611,112.59
531.188,236.837,202.871,232.381,424.005,151.962,528.968,112.749
531.788,236.343,205.795,232.281,417.553,150.57,521.803,112.873
532.139,236.197,206.028,232.813,410.564,148.475,514.067,113.07
532.43,236.014,207.001,232.997,405.322,146.296,507.57,113.247
533.021,235.735,207.75,233.369,401.204,144.081,500.8,113.573
533.842,235.168,208.294,233.582,397.341,141.748,493.566,113.813
534.371,234.924,209.793,233.667,395.461,140.136,487.7,114.111
534.695,234.651,211.136,233.735,393.756,138.716,481.823,114.512
535.181,234.475,212.693,233.845,391.251,136.129,475.656,114.881
535.269,234.356,213.871,233.886,388.561,133.209,470.619,115.645
535.9,234.082,215.569,234.141,385.915,130.27,465.119,116.059
536.392,233.896,217.452,234.223,383.361,127.497,459.592,116.904
536.932,233.684,218.722,234.294,381.622,125.353,455.044,117.729
537.327,233.512,221.765,234.406,379.888,122.854,450.02,118.347
537.909,233.255,225.063,234.364,380.414,124.195,445.038,119.137
538.08,233.166,227.588,234.367,378.016,122.579,441.052,119.755
538.14,233.206,229.772,234.231,380.393,124.228,436.591,119.026
538.771,233.023,231.33,233.989,382.77,125.877,432.13,118.298
538.361,233.509,233.458,233.786,385.148,127.526,427.669,117.57
539.045,233.573,237.617,233.112,387.525,129.175,423.208,116.842
538.886,233.919,241.527,232.417,389.902,130.823,418.747,116.113
539.853,233.618,244.63,231.962,392.279,132.472,414.286,115.385
540.637,233.658,248.296,231.301,394.657,134.121,409.825,114.657
542.006,232.589,251.896,230.519,397.034,135.77,405.363,113.929
542.613,232.386,254.844,230.157,399.411,137.418,400.902,113.2
543.418,231.61,257.845,229.436,401.788,139.067,396.441,112.472
543.782,231.601,261.257,228.981,404.165,140.716,391.98,111.744
545.005,230.735,264.234,228.359,407.922,143.123,388.797,111.645
545.497,229.903,266.929,227.89,411.065,145.009,387.306,113.188
546.03,229.448,269.707,227.399,414.717,146.998,386.602,115.713
546.836,228.717,271.894,226.833,417.722,148.645,386.671,116.956
547.279,228.155,274.242,226.536,420.977,150.055,386.639,117.837
547.188,228.365,277.124,225.834,424.236,151.753,386.617,119.578
548.033,227.554,279.856,225.328,427.587,153.188,386.087,120.815
547.492,227.856,283.124,224.362,430.399,154.568,385.182,122.4
548.185,227.642,285.989,223.409,432.939,155.779,384.315,123.871
548.261,228.165,288.704,222.752,435.787,157.001,383.697,125.95
548.886,227.492,291.325,221.658,438.363,158.06,382.941,127.738
550.265,227.295,293.998,220.754,441.174,159.28,382.626,129.853
551.046,226.136,296.039,219.797,443.502,160.266,382.478,131.892
551.756,225.416,298,219.025,445.905,161.23,381.765,133.336
552.17,224.596,300.43,218.091,448.541,162.201,381.395,135.17
552.431,223.61,302.053,217.428,453.709,163.334,381.068,136.926
552.74,223.024,304.416,216.488,458.495,164.046,380.301,138.555
553.727,219.671,306.426,215.709,460.296,164.571,379.955,139.94
nan,nan,308.654,214.808,462.626,164.676,379.351,141.472
553.66,219.476,310.135,214.109,465.401,164.66,379.025,142.837
nan,nan,312.319,213.35,468.252,164.885,378.874,143.973
nan,nan,313.771,212.886,473.235,164.929,378.402,145.427
552.681,221.154,315.793,211.999,477.415,165.363,378.014,146.63
552.271,220.003,317.107,211.562,483.263,165.744,377.904,147.666
552.586,219.446,318.611,211.06,487.715,165.978,377.556,148.597
552.697,219.122,319.967,210.467,493.234,166.479,377.503,149.976
553.056,218.541,321.567,209.83,497.54,166.554,377.418,151.088
553.25,218.812,322.721,209.421,501.829,166.88,377.486,152.015
553.054,218.161,324.666,208.64,505.872,167.191,377.205,152.783
552.973,218.337,326.456,208.231,510.111,167.505,376.604,153.834
552.911,218.664,328.058,207.577,513.395,167.577,376.7,154.416
552.085,218.28,328.463,207.418,517.434,167.995,376.399,155.204
550.744,217.443,329.924,206.954,520.856,168.265,376.418,155.96
548.735,216.033,329.406,206.858,524.223,168.177,376.47,156.468
547.381,214.932,330.432,206.611,527.851,168.522,376.978,157.285
547.301,214.897,333.469,206.178,530.757,168.733,377.021,157.964
547.529,215.118,337.667,203.716,534.298,169.178,377.121,158.466
547.679,215.166,340.866,200.783,537.703,169.216,377.502,158.99
547.708,215.21,343.042,197.955,540.959,169.542,378.496,158.624
547.67,215.289,344.845,195.961,543.783,169.931,380.998,158.834
547.146,215.139,346.507,193.985,546.904,170.136,381.921,159.175
546.621,215.028,348.025,192.489,550.186,170.3,382.573,159.19
546.423,215.082,349.543,190.994,553.04,170.786,383.225,159.205
545.899,215.093,351.061,189.498,556.634,171.249,383.877,159.219
545.28,215.029,352.579,188.003,559.239,171.499,384.529,159.234
544.573,215.045,354.097,186.507,561.734,171.723,385.181,159.249
543.66,214.686,354.377,184.906,564.686,171.929,386.423,159.392
542.4,214.487,354.639,183.744,567.259,172.218,388.732,159.417
540.088,213.924,354.843,182.353,569.869,172.51,392.932,158.817
537.927,213.265,nan,nan,572.301,172.763,391.146,161.189
536.787,212.998,nan,nan,575.246,172.853,394.824,160.403
536.505,212.669,nan,nan,577.585,173.113,398.159,159.873
536.429,212.657,nan,nan,579.797,173.183,402.304,158.808
536.154,212.608,nan,nan,581.827,173.693,411.834,156.05
535.779,212.707,nan,nan,584.407,173.824,410.148,155.754
534.748,212.752,nan,nan,585.97,174.102,424.546,153.467
533.864,212.652,376.539,144.955,588.574,174.105,438.944,151.18
532.229,212.501,372.708,151.584,590.677,174.383,447.999,149.224
530.971,212.677,373.916,150.118,592.403,174.544,456.296,147.558
529.23,212.534,375.523,148.397,594.584,174.781,465.169,145.954
527.121,212.153,376.754,146.87,596.243,175.019,472.028,144.933
525.006,212.006,377.741,145.431,598.335,175.253,479.511,143.781
523.484,211.879,379.141,143.792,600.451,175.465,487.081,142.728
523.021,212.221,379.853,142.635,602.206,175.632,492.47,142.011
522.135,212.045,380.848,141.425,604.067,175.908,497.627,141.521
521.141,212.006,381.923,140.079,605.707,176.216,503.493,141.184
520.018,211.944,382.929,138.818,607.524,176.379,508.263,140.944
517.871,211.393,383.967,137.845,609.207,176.647,512.956,140.89
514.246,210.858,384.732,136.729,611.111,176.755,518.317,140.784
512.278,210.746,385.44,136.123,612.518,176.957,522.595,140.811
510.743,210.743,386.467,134.741,615.369,176.765,527.444,140.798
508.426,210.438,388.61,132.581,619.957,175.584,532.121,140.838
506.081,210.202,389.677,131.417,622.96,174.659,536.442,140.866
504.538,210.006,390.789,130.293,626.058,173.708,540.408,140.852
502.041,209.802,391.797,129.17,629.037,172.462,544.854,140.997
499.973,209.373,392.664,128.232,631.115,171.247,548.673,141.084
498.347,209.265,393.048,127.777,635.229,169.643,552.468,141.336
496.869,209.224,393.429,127.352,638.753,168.147,555.158,141.447
495.611,209.118,394.111,126.987,642.832,166.655,557.174,141.707
493.358,208.682,394.753,126.703,646.429,165.302,560.965,141.884
491.457,208.661,395.184,126.776,650.717,163.912,565.016,141.888
489.843,208.335,396.009,126.582,653.908,162.948,568.677,141.814
487.877,208.022,396.746,126.332,657.324,162.112,573.333,141.98
486.239,207.929,397.383,126.232,660.973,161.124,576.179,142.292
484.455,207.663,398.107,126.041,664.184,160.355,576.677,142.87
483.437,207.774,398.87,125.738,667.874,159.483,576.229,143.418
481.368,207.458,399.302,125.828,671.137,159.003,575.461,144.305
480.118,207.369,400.642,125.309,674.268,158.383,575.132,144.66
478.905,207.314,401.049,125.516,676.993,157.87,574.352,145.197
476.813,206.984,402.046,125.164,680.397,157.438,573.746,146.149
475.45,206.656,402.854,124.919,683.037,157.178,573.259,146.715
474.142,206.58,403.788,124.904,685.751,156.762,572.477,147.525
473.003,206.5,404.433,124.879,688.924,156.61,571.677,148.502
471.561,206.387,405.172,124.797,690.96,156.515,571.6,149.554
470.015,206.19,405.762,124.587,693.685,156.38,570.853,150.294
469.085,206.128,406.236,124.406,696.151,156.149,569.646,151.145
468.267,206.274,406.512,124.032,698.628,156.097,568.952,152.089
466.801,206.044,407.003,123.714,701.093,156.09,567.331,152.973
465.267,205.924,407.547,123.526,703.758,156.005,566.531,153.701
464.436,205.856,408.416,123.335,705.724,155.843,565.788,154.711
463.386,205.823,408.717,122.77,706.654,155.445,565.193,155.648
462.122,205.569,408.064,123.132,709.777,154.64,564.01,156.542
460.961,205.41,407.514,122.926,713.236,153.888,563.314,157.263
459.614,205.315,408.503,122.16,716.331,153.166,562.218,157.898
458.735,205.278,409.309,121.144,719.875,152.402,561.653,158.633
457.801,205.2,410.765,120.673,722.933,151.844,561.139,159.294
456.773,205.155,412.139,120.674,725.573,151.489,560.547,160.012
455.111,204.894,413.543,120.361,728.49,150.8,559.246,160.839
453.729,204.701,414.954,120.313,731.608,149.768,558.752,161.459
452.843,204.643,416.349,120.247,733.997,149.237,558.107,162.054
451.665,204.503,417.586,119.648,736.335,148.855,557.087,163.011
450.732,204.487,418.205,119.628,738.592,148.489,556.497,163.709
449.818,204.414,418.674,119.007,740.399,148.217,555.681,164.524
448.684,204.258,419.171,117.367,742.999,147.662,554.938,165.278
447.7,204.173,419.736,116.202,744.949,147.441,554.292,165.118
446.296,204.07,420.602,115.537,746.89,147.065,555.176,166.052
445.203,204.149,420.989,114.306,749.26,146.741,551.2,168.252
444.286,204.253,421.796,113.129,750.625,146.907,552.517,170.045
444.147,204.783,422.784,113.393,752.701,146.706,554.106,170.58
443.504,204.949,423.843,113.251,754.666,146.471,556.322,171.056
442.272,205.048,424.178,112.434,756.137,146.651,557.75,171.322
441.865,205.422,424.015,111.625,757.916,146.337,561.497,172.456
440.7,205.491,423.398,110.497,759.588,146.422,564.34,173.272
439.158,205.827,422.917,110.049,761.397,146.382,568.303,174.245
437.966,206.068,422.86,109.698,759.178,147.095,572.326,175.207
436.479,206.159,422.477,109.383,759.126,147.462,576.049,176.092
432.833,205.698,421.487,108.526,764.316,147.833,579.74,177.106
432.421,206.054,420.242,107.901,768.633,148.275,583.678,177.968
430.66,206.215,418.224,107.098,768.126,149.08,587.16,178.818
429.501,206.283,417.576,106.732,768.301,149.329,590.783,179.512
428.949,206.812,416.14,106.124,768.06,149.712,593.698,180.296
427.616,207.021,414.809,105.83,767.495,150.414,597.814,180.907
425.13,207.302,413.35,105.408,766.953,151.09,601.648,181.584
423.291,207.721,412.896,105.312,765.617,152.028,605.173,181.907
419.742,207.85,411.302,104.992,765.148,152.741,608.443,182.385
417.804,208.127,410.109,104.73,764.341,153.605,611.939,182.64
416.923,208.364,409.464,104.787,762.323,154.555,615.355,182.908
415.306,208.911,408.336,105.055,759.904,155.846,618.722,183.04
415.059,209.803,406.614,105.32,757.383,157.009,622.014,183.224
412.236,209.797,404.764,105.966,755.657,157.894,624.769,183.358
408.355,209.877,403.028,106.172,752.697,158.6,627.559,183.682
405.283,210.244,401.982,106.667,750.925,158.627,630.205,183.763
402.095,210.699,400.549,106.947,749.328,158.535,633.106,183.847
400.096,210.825,399.164,107.679,747.076,158.412,636.044,184.033
399.642,211.531,397.738,107.836,745.907,158.301,637.989,184.249
398.352,212.124,396.479,108.059,744.558,158.201,640.676,184.304
395.812,212.524,394.053,108.035,742.336,158.188,643.021,184.499
393.188,213.135,391.323,107.232,740.766,158.535,645.213,184.748
390.345,213.386,386.909,105.544,739.509,158.571,647.678,184.853
388.295,213.839,382.16,104.27,737.777,158.741,649.757,185
387.157,214.151,376.348,103.492,736.772,158.934,651.483,185.34
385.325,214.01,369.735,103.055,735.435,159.114,653.636,185.604
383.874,215.051,359.903,103.179,733.843,159.378,655.841,185.771
382.505,215.227,349.627,103.639,730.61,159.375,657.471,185.926
380.91,215.558,341.944,104.308,725.76,159.386,659.356,186.065
380.325,215.938,334.367,105.074,720.917,159.224,661.251,186.376
379.081,216.155,331.662,105.799,714.369,158.906,662.912,186.671
377.86,216.945,322.691,106.559,703.413,158.079,664.748,186.898
376.228,217.33,318.832,107.054,692.445,157.066,666.671,187.017
375.102,217.661,315.154,107.665,682.273,155.769,667.968,187.251
373.807,218.011,310.411,108.56,672.44,154.826,669.624,187.502
372.818,218.321,307.069,108.974,662.174,153.62,672.594,187.618
371.964,218.794,304.329,109.372,653.989,152.692,675.507,187.744
371.026,219.026,301.697,109.806,645.537,151.633,677.685,187.82
369.636,219.453,297.374,110.671,636.948,150.678,679.787,188.261
368.904,219.728,293.252,111.761,629.595,149.716,680.668,188.659
367.866,220.105,288.917,112.675,621.697,148.588,684.37,188.843
366.519,220.705,284.989,113.659,614.06,147.613,688.382,189.2
365.673,221.143,281.181,114.681,607.405,146.683,691.153,189.621
364.647,221.201,277.931,115.481,600.411,145.696,695.098,189.867
363.354,221.633,274.131,116.862,593.027,144.561,698.644,190.103
363.518,221.999,270.695,118.063,586.954,143.59,701.521,190.201
362.039,222.17,267.228,119.351,580.572,142.595,705.111,190.093
361.194,222.617,263.903,120.686,573.962,141.568,707.906,189.78
360.828,222.963,260.307,122.292,568.529,140.659,710.511,189.665
360.059,222.998,257.577,123.516,562.777,139.715,712.98,189.431
358.604,223.476,254.308,124.981,556.812,138.758,715.247,189.116
358.827,224.015,251.616,126.319,551.316,137.867,716.895,188.774
358.033,224.02,248.488,127.617,544.36,136.269,717.706,188.536
357.352,224.173,244.964,129.143,535.963,134.672,719.799,187.248
356.194,225.009,242.662,130.41,528.937,133.358,721.125,185.208
356.067,224.373,241.782,130.821,520.735,131.908,721.373,182.99
355.551,223.809,239.95,131.411,511.646,130.623,721.461,180.945
355.363,223.622,236.896,132.411,504.019,129.359,720.793,179.845
353.936,222.924,233.543,133.928,495.714,127.969,720.26,178.755
353.16,222.579,230.161,135.586,488.172,126.797,719.643,178.129
349.956,221.796,227.007,137.552,481.168,125.569,718.319,177.004
348.645,221.225,223.971,139.723,474.436,124.237,717.427,176.07
347.043,220.775,221.714,141.859,467.599,123.434,715.902,174.701
346.098,220.526,219.906,143.298,462.462,122.969,714.598,173.774
345.993,220.753,218.491,144.761,456.574,122.264,712.525,172.406
346.292,220.885,217.081,145.841,450.492,121.49,708.951,170.403
345.888,220.831,215.731,147.013,444.649,120.753,705.043,168.291
346.267,221.391,214.249,148.487,438.813,119.982,701.734,166.582
344.869,221.044,212.45,150.142,432.38,119.158,698.898,164.962
343.567,220.962,211.228,151.394,426.527,118.344,695.878,163.584
342.292,220.687,210.149,152.708,420.624,117.519,693.104,162.397
341.356,220.411,208.986,154.022,415.288,116.863,688.957,160.69
340.144,220.015,208.148,154.845,409.765,116.042,684.735,159.253
339.169,219.62,207.15,156.019,404.38,115.489,679.206,157.425
339.099,219.627,206.201,157.043,399.173,114.925,673.591,155.522
338.55,219.307,205.48,158.182,394.683,114.394,669.416,154.337
337.683,219.232,204.41,159.992,390.139,114.077,664.254,152.625
337.988,219.532,203.636,160.999,385.231,113.765,659.513,151.235
337.163,219.07,203.023,162.231,381.438,113.511,654.994,149.962
336.705,218.722,201.776,164.083,377.576,113.416,650.372,148.589
336.025,218.554,201.404,164.782,373.197,113.027,645.931,147.293
335.67,218.42,200.621,165.172,369.461,112.865,642.178,146.456
335.524,218.374,200.177,166.621,366.09,112.702,638.474,145.28
335.12,218.336,199.747,167.243,362.016,112.522,634.134,144.228
334.689,218.186,199.441,168.335,358.433,112.489,631.261,143.602
333.313,217.233,199.049,169.652,353.364,112.464,627.88,142.826
332.474,217.102,198.514,170.418,347.395,112.522,624.959,142.766
332.212,216.984,198.246,171.291,342.465,113,621.482,142.623
331.38,216.685,197.442,172.446,337.121,113.556,617.737,142.619
330.734,216.446,197.07,173.112,331.205,114.333,613.811,142.619
330.229,216.235,196.872,173.888,326.106,115.406,610.013,143.122
329.695,216.139,196.507,174.253,320.545,116.551,607.286,143.233
330.157,216.747,195.815,175.55,314.89,117.758,604.852,143.851
329.773,216.427,195.607,175.651,310.529,118.949,604.043,144.92
328.402,215.535,195.628,176.097,305.991,120.085,604.868,145.565
328.766,216.037,195.532,176.428,301.491,121.254,604.98,145.757
328.109,215.597,195.505,176.497,297.242,122.27,605.348,146.562
327.893,215.73,195.094,176.964,293.52,123.335,605.752,147.462
327.469,215.593,193.54,178.058,289.306,124.391,606.083,147.601
327.754,215.915,191.391,179.47,285.518,125.355,606.167,147.678
326.644,215.394,197.588,180.735,281.737,126.559,606.837,148.666
326.184,215.324,198.286,181.368,278.024,127.494,608.11,149.221
326.016,215.339,198.412,181.521,275.19,128.586,609.158,150.315
325.017,214.958,198.865,181.727,271.185,129.656,611.707,150.39
324.726,214.979,201.695,182.311,267.485,130.689,612.592,150.733
323.89,214.918,201.641,182.332,263.819,131.701,612.051,150.646
323.521,214.677,202.196,182.377,259.524,132.751,613.596,151.026
323.462,214.766,203.407,182.778,255.033,133.82,615.214,151.575
323.223,214.776,204.482,182.961,251.312,134.504,617.591,151.859
322.738,214.733,205.395,183.001,248.305,135.297,620.518,151.929
322.367,214.62,206.575,183.357,244.131,136.178,623.2,151.359
321.763,214.466,207.943,183.669,239.774,137.066,624.443,150.959
321.162,214.296,209.245,183.874,234.844,137.978,625.104,150.532
320.305,213.944,210.517,184.076,229.192,138.963,624.819,149.364
319.85,213.649,211.682,184.196,224.161,139.873,625.229,149.195
320.08,213.654,214.957,184.992,219.235,140.99,624.347,148.459
320.371,213.846,217.456,185.64,214.71,141.98,624.046,148.434
320.447,214.025,219.99,186.34,210.989,142.602,623.936,148.301
320.658,214.325,221.441,186.489,206.765,143.768,623.579,147.854
320.892,214.749,222.628,186.843,202.072,144.648,623.597,147.89
320.772,215.145,223.718,187.11,198.352,145.598,623.431,147.618
319.089,214.612,225.094,187.305,194.35,146.556,623.064,147.322
318.017,214.484,227.053,187.454,190.912,147.624,622.727,146.937
317.655,214.677,229.036,187.664,187.658,148.553,622.597,146.862
317.115,214.777,231.113,187.92,184.173,149.533,621.973,146.449
316.347,214.595,233.359,188.134,180.969,150.487,621.361,145.914
315.871,214.682,235.388,188.269,178.206,151.303,621.002,145.83
315.49,214.662,237.164,188.403,175.027,152.074,620.469,145.563
315.436,214.777,239.123,188.504,172.09,153.161,619.977,145.351
315.92,215.246,241.344,188.733,169.894,153.742,619.858,145.497
315.351,215.275,243.719,188.87,167.111,154.648,619.334,145.37
315.08,215.345,245.884,189.214,164.741,155.366,618.808,145.227
315.124,215.418,247.29,189.294,165.619,155.491,618.41,145.251
314.977,215.475,248.914,189.391,163.138,155.796,618.092,145.244
314.852,215.646,251.473,189.641,156.316,156.949,617.658,145.423
313.863,215.396,252.658,189.687,152.555,159.696,616.916,145.307
314.146,215.547,254.74,190.099,155.169,160.627,616.27,145.337
314.131,215.666,255.902,190.274,155.934,160.706,615.946,145.359
313.909,215.75,257.428,190.361,158.424,161.061,615.579,145.532
312.289,215.962,259.183,190.571,159.697,161.479,615.051,145.889
309.679,215.999,260.843,190.841,162.078,162.174,614.084,145.55
308.233,216.051,262.732,191.044,164.436,162.742,610.532,144.196
306.849,216.394,264.565,191.22,167.066,163.446,607.678,143.118
306.403,216.793,265.784,191.391,170.345,164.618,606.73,142.669
306.654,217.117,266.932,191.584,172.39,165.281,606.757,143.117
306.412,217.196,268.49,191.81,175.065,166.247,606.518,143.312
307.5,217.623,270.431,192.122,178.314,167.315,605.248,143.094
307.08,218.19,271.431,192.333,180.664,168.407,604.211,142.988
307.248,218.536,273.003,192.514,183.034,169.445,602.349,142.473
305.713,218.702,274.399,192.672,185.825,170.664,600.865,142.373
305.385,219.185,275.745,193,188.271,171.764,599.63,142.121
304.77,219.383,276.988,193.199,190.294,172.606,597.921,142.216
303.561,219.719,277.934,193.522,193.068,173.985,595.687,141.951
302.872,220.302,279.483,193.83,194.921,174.947,593.255,141.634
301.703,220.317,280.633,193.895,197.137,175.892,591.366,141.479
301.204,220.472,281.902,193.981,199.392,176.972,589.161,141.215
300.138,220.59,283.545,194.11,201.08,177.625,587.594,141.232
299.031,220.698,284.245,194.193,203.084,178.234,584.286,140.994
298.697,221.034,286.088,194.711,204.746,178.363,580.523,141.056
298.137,221.422,288.527,194.886,207.033,178.287,577.333,141.285
296.506,221.415,291.727,194.891,208.945,177.878,574.719,141.583
295.183,221.445,295.474,194.864,210.898,177.687,571.079,141.495
294.069,221.8,298.632,194.826,212.258,177.382,568.274,141.547
293.606,221.926,301.808,194.836,213.686,177.246,563.565,141.615
293.027,222.291,305.428,194.725,215.227,177.004,558.596,141.629
292.879,222.328,308.165,194.668,216.512,176.773,553.736,141.849
292.836,222.952,311.184,194.654,218.336,176.676,549.285,142.278
292.486,222.993,314.848,194.583,220.37,176.721,544.83,142.727
291.442,223.463,317.353,194.407,222.013,176.536,540.866,143.301
290.16,223.625,320.668,194.275,223.185,176.301,536.999,143.954
288.482,223.694,323.2,194.073,224.912,176.265,532.356,144.576
287.695,224.081,325.793,194.111,226.121,176.292,527.6,145.252
286.416,224.302,328.236,194.12,227.167,176.208,523.502,146.041
285.528,224.656,331.445,194.09,231.212,175.783,518.658,146.879
284.511,224.802,333.926,194.203,236.444,174.604,514.274,147.489
283.013,225.06,336.447,194.318,238.104,174.256,509.816,148.258
281.831,225.421,338.95,194.375,240.181,173.283,505.71,149.147
281.087,225.64,341.077,194.392,242.723,172.509,501.828,149.75
280.52,225.858,343.599,194.293,246.219,171.382,497.698,150.55
279.746,226.067,345.974,194.388,250.461,170.296,493.114,151.377
279.279,226.474,348.392,194.35,255.594,169.008,489.25,152.058
278.253,226.831,350.338,194.465,262.205,167.603,485.484,153.022
277.301,227.107,352.692,194.547,267.902,166.425,481.434,153.634
275.91,227.375,354.967,194.602,272.7,165.504,478.386,154.454
274.637,227.802,357.252,194.664,278.473,164.273,474.458,155.207
273.624,227.774,359.203,194.733,284.019,163.259,470.631,155.815
272.055,227.936,361.373,194.823,288.516,162.457,467.433,156.656
271.751,228.193,363.356,194.948,293.592,161.536,463.655,157.31
269.729,228.783,365.674,195.102,298.781,160.716,460.581,158.171
269.707,228.726,368.548,195.196,302.969,160.25,458.166,158.642
269.111,228.808,371.581,195.02,307.753,159.467,454.998,158.923
267.689,228.982,374.57,194.906,312.089,158.928,450.869,159.317
266.637,229.364,377.235,194.733,316.361,158.38,446.302,159.392
266.226,229.504,379.827,194.496,320.244,157.882,440.538,159.245
265.092,229.83,383.463,194.172,324.437,157.402,434.311,159.039
264.433,229.812,386.662,194.036,328.041,157.208,429.402,159.076
264.171,229.919,391.368,193.676,332.298,156.719,424.1,158.745
263.134,230.065,395.525,193.267,336.217,156.528,417.091,158.458
