x1,y1,x2,y2,x3,y3,x4,y4
570.766,324.738,440.566,365.653,541.589,302.064,410.152,336.362
570.824,324.795,438.985,365.911,543.131,301.95,407.655,335.732
570.965,324.985,437.404,366.169,544.969,301.365,405.157,335.101
570.722,325.173,435.823,366.428,546.475,301.388,402.66,334.471
571.337,325.297,434.242,366.686,548.194,301.379,400.163,333.841
571.854,325.355,432.794,366.97,549.858,301.288,397.813,332.896
572.31,325.511,431.795,367.165,551.514,301.265,395.709,332.462
571.892,325.746,430.33,367.414,553.196,301.197,394.383,332.165
573.412,325.672,428.874,367.663,554.58,301.203,392.402,331.574
573.065,326.046,427.696,367.92,555.891,301.307,391.546,331.505
573.855,326.108,426.4,368.056,557.404,301.279,389.932,331.226
575.199,326.161,425.057,368.296,559.458,301.23,387.287,330.749
575.823,326.376,423.62,368.552,560.96,301.225,384.538,330.43
576.188,326.298,422.323,368.775,562.274,301.361,382.003,330.287
576.796,326.261,421.329,368.978,563.841,301.402,379.425,330.158
577.903,326.409,419.976,369.202,565.364,301.499,376.871,330.055
577.43,326.638,418.784,369.53,566.858,301.791,374.462,329.904
578.14,326.647,417.845,369.646,568.478,301.955,372.4,329.875
579.378,326.56,415.376,369.633,570.622,301.958,370.189,329.864
579.787,326.702,413.878,369.746,572.989,302.027,369.036,330.212
580.195,326.844,412.27,369.732,575.356,302.096,367.512,330.344
580.679,326.94,409.978,369.675,578.061,302.357,366.865,330.316
581.163,327.036,407.503,369.605,580.765,302.619,365.922,330.607
581.646,327.132,404.921,369.573,583.47,302.881,364.312,330.864
582.13,327.228,401.413,369.372,586.174,303.142,362.735,331.155
582.614,327.324,398.686,369.15,588.879,303.404,361.139,331.664
583.098,327.42,396.342,368.997,591.583,303.665,359.518,332.354
583.581,327.516,393.2,368.895,594.288,303.927,357.839,332.838
584.065,327.612,390.924,368.793,596.993,304.188,356.112,333.526
584.549,327.708,388.248,368.697,599.697,304.45,355.112,334.291
585.032,327.804,385.963,368.669,602.402,304.712,353.695,335.065
585.516,327.9,383.643,368.671,605.106,304.973,353.027,335.769
586.0,327.996,380.917,368.613,607.811,305.235,351.969,336.326
586.484,328.093,378.394,368.681,610.515,305.496,351.196,337.098
586.967,328.189,376.554,368.763,613.22,305.758,350.454,337.898
587.451,328.285,373.846,368.759,615.924,306.02,348.882,338.701
587.935,328.381,371.388,368.775,618.629,306.281,347.598,340.289
588.418,328.477,369.429,368.819,621.333,306.543,348.376,339.257
588.902,328.573,367.324,368.901,624.038,306.804,348.683,339.822
589.386,328.669,364.68,368.95,626.742,307.066,348.49,340.825
589.83,328.713,362.96,369.039,628.648,307.331,347.05,341.998
590.304,328.82,360.394,369.292,630.949,307.804,346.708,342.763
589.867,329.208,358.272,369.289,633.471,308.162,345.521,344.127
590.806,328.972,356.755,369.411,635.989,308.559,346.27,344.642
590.847,329.314,354.787,369.572,637.728,308.9,347.431,344.689
590.897,329.488,352.819,369.734,640.336,309.514,348.592,344.736
590.792,329.847,350.851,369.896,642.552,309.931,349.753,344.784
590.581,330.265,348.883,370.058,644.61,310.641,350.914,344.831
591.031,330.597,346.915,370.22,646.483,311.008,352.075,344.878
591.297,330.678,344.947,370.381,648.102,311.397,353.236,344.925
592.156,331.055,342.978,370.543,650.44,312.01,354.397,344.972
593.187,331.497,341.092,370.896,652.241,312.595,356.403,344.621
593.765,331.85,339.752,370.944,653.813,312.887,358.658,344.152
594.082,332.337,337.773,371.08,655.722,313.696,362.208,343.256
593.653,332.599,335.911,371.217,657.627,314.22,365.556,342.175
593.224,332.86,334.321,371.526,659.532,314.745,369.137,341.21
593.0,334.0,332.539,371.719,661.437,315.269,371.738,340.553
591.0,333.0,330.829,372.083,663.341,315.794,374.985,339.689
591.938,333.645,329.689,372.168,665.246,316.318,377.804,338.891
591.509,333.907,328.095,372.458,667.151,316.843,380.457,338.234
591.081,334.169,325.861,372.93,669.056,317.367,383.516,337.482
591.258,334.057,323.734,373.165,670.488,317.872,385.606,336.969
588.475,334.428,321.498,373.415,672.314,318.406,388.656,336.38
589.749,334.799,319.262,373.892,674.147,319.05,391.054,335.896
590.696,334.612,317.379,374.103,675.756,319.588,393.087,335.451
591.271,334.94,315.166,374.325,677.382,320.145,395.553,335.011
592.049,334.843,313.128,374.592,678.79,320.671,397.865,334.636
593.246,334.657,311.382,374.812,680.455,321.557,399.899,334.163
593.671,334.53,309.062,375.059,681.337,321.876,402.91,334.084
594.926,333.898,307.779,375.401,683.478,322.625,405.604,334.154
594.972,334.526,305.605,375.556,684.095,323.286,407.816,334.318
599.454,333.137,303.267,375.755,684.772,323.96,411.362,334.732
601.916,332.329,301.263,376.012,688.821,324.328,415.363,334.699
602.73,332.429,299.518,376.107,691.998,324.817,419.113,334.637
602.609,332.701,297.803,376.517,698.241,325.919,422.361,334.491
602.792,332.87,295.653,376.771,703.79,327.337,424.925,334.352
602.941,332.971,294.045,376.966,708.327,328.73,427.405,334.27
603.183,333.047,291.74,377.138,712.964,330.42,429.366,334.262
604.055,332.899,290.384,377.659,716.815,331.862,431.541,334.364
604.675,332.777,288.775,377.839,720.273,333.246,433.239,334.324
605.061,332.99,287.177,378.049,723.615,334.391,435.203,334.301
605.408,333.028,285.463,378.291,726.477,335.436,436.857,334.388
604.984,333.61,284.456,378.694,729.676,336.498,438.441,334.353
605.38,333.673,283.812,379.106,732.82,337.476,439.953,334.372
605.789,333.458,282.525,379.452,736.108,338.49,441.468,334.493
606.01,333.827,281.7,380.119,738.964,339.439,442.7,334.478
606.132,334.034,279.852,380.494,741.958,340.234,444.371,334.45
606.305,334.104,277.155,380.823,744.684,341.022,445.836,334.565
606.182,334.403,275.165,381.121,747.538,341.821,447.094,334.941
605.927,334.725,272.754,380.993,750.164,342.629,448.455,334.932
605.478,335.188,270.495,380.647,753.628,343.396,449.521,334.983
605.908,335.478,268.981,380.359,756.18,344.074,450.752,335.342
606.82,335.737,267.022,380.057,758.804,344.947,452.059,335.39
607.754,335.787,265.673,379.623,761.589,345.699,453.039,335.67
608.421,335.675,265.054,379.365,764.074,346.364,454.074,335.849
609.118,335.58,264.64,379.093,766.837,347.202,455.237,335.801
609.771,335.648,264.691,378.964,769.644,347.966,456.588,335.992
610.183,335.255,264.749,379.148,772.149,348.603,457.258,336.796
610.462,335.199,264.8,379.232,775.012,349.398,458.481,336.76
610.827,335.127,264.987,378.857,777.008,349.972,459.408,336.975
611.25,335.123,265.122,378.914,779.184,350.591,460.291,337.077
611.331,335.036,265.261,378.889,781.861,351.198,461.244,337.442
611.685,335.083,265.231,378.892,784.13,352.036,462.114,337.58
611.796,335.262,265.368,378.889,786.869,352.58,463.03,337.896
611.849,335.372,265.443,378.918,788.803,353.116,463.538,338.163
611.917,335.691,265.28,378.96,791.259,353.781,464.171,338.599
611.976,335.795,265.365,379.063,793.079,354.368,463.643,339.006
611.972,335.734,265.326,379.078,795.515,354.861,463.666,339.83
612.235,336.045,265.519,379.052,797.485,355.43,465.376,340.066
612.478,335.949,265.593,379.096,799.206,355.778,467.251,339.806
612.635,335.68,265.98,378.938,800.911,356.31,468.591,339.108
612.678,336.07,265.889,379.059,802.961,356.843,469.392,338.916
612.913,336.165,265.857,379.183,804.214,357.341,469.055,338.443
613.309,336.07,266.139,379.334,806.167,357.763,468.909,338.354
613.429,336.059,266.215,379.186,807.737,358.258,468.755,338.454
613.434,336.101,266.31,379.212,809.397,358.614,468.657,339.098
613.905,335.734,266.333,379.202,810.127,359.137,468.204,338.392
613.666,336.121,266.356,379.422,809.429,359.803,467.771,338.681
613.95,336.544,266.571,379.419,813.902,359.494,467.801,338.501
613.956,336.62,266.819,379.481,818.681,359.772,467.329,338.676
614.115,336.638,266.885,379.506,820.429,359.475,467.171,338.716
614.249,336.512,267.124,379.771,820.7225454545454,359.3983636363637,467.278,338.776
613.385,338.091,267.16,379.761,821.0160909090908,359.3217272727273,466.705,339.103
613.83,339.057,267.15,379.85,821.3096363636364,359.24509090909095,466.828,339.439
614.477,338.906,267.441,380.263,821.6031818181818,359.16845454545455,466.448,339.513
614.4067894736842,338.7826842105263,267.497,380.368,821.8967272727273,359.0918181818182,465.985,339.97
614.3365789473684,338.65936842105265,267.62,380.505,822.1902727272727,359.0151818181818,466.055,339.858
614.2663684210526,338.53605263157897,267.926,380.596,822.4838181818182,358.9385454545455,465.61,340.399
614.1961578947369,338.4127368421053,268.13,380.5,822.7773636363636,358.8619090909091,465.508,340.534
614.1259473684211,338.28942105263155,268.093,380.732,823.0709090909091,358.78527272727274,465.093,341.298
614.0557368421053,338.1661052631579,268.392,381.158,823.3644545454546,358.70863636363634,464.865,341.23
613.9855263157895,338.0427894736842,269.76,381.529,823.658,358.632,464.931,341.53
613.9153157894737,337.9194736842105,271.325,382.034,823.734,358.258,464.513,341.656
613.8451052631578,337.79615789473684,272.325,382.057,825.453,357.174,464.206,342.065
613.7748947368422,337.67284210526316,272.96,382.256,824.584,355.08,463.373,342.472
613.7046842105264,337.5495263157895,273.185,382.258,819.595,356.117,461.104,342.359
613.6344736842105,337.4262105263158,273.344,382.31,818.853,355.969,460.02,342.265
613.5642631578947,337.3028947368421,273.029,382.411,816.582,355.819,459.039,342.412
613.4940526315789,337.17957894736844,273.822,382.42,814.549,355.487,458.452,342.585
613.4238421052631,337.0562631578947,273.913,382.633,812.861,355.207,457.212,342.656
613.3536315789474,336.932947368421,274.916,382.701,810.801,354.812,456.084,343.192
613.2834210526316,336.80963157894735,275.591,382.694,807.613,354.722,454.622,343.258
613.2132105263158,336.68631578947367,276.296,382.782,805.131,354.514,452.906,343.136
613.143,336.563,276.535,382.801,801.635,354.313,451.062,343.136
612.9738,336.62219999999996,277.453,382.984,798.386,354.504,449.461,343.343
612.8046,336.6814,278.478,383.043,792.943,355.149,446.791,343.198
612.6354,336.7406,279.451,383.149,784.241,355.221,444.508,343.294
612.4662000000001,336.7998,280.539,383.27,780.541,355.126,441.77,343.314
612.297,336.859,281.396,383.322,777.394,354.737,439.43,343.363
612.2776923076923,337.04415384615385,282.441,383.373,773.845,354.147,436.381,343.379
612.2583846153847,337.22930769230766,283.564,383.532,769.253,353.435,434.439,343.619
612.2390769230769,337.4144615384615,284.488,383.54,765.456,353.001,432.436,343.774
612.2197692307693,337.5996153846154,285.676,383.95,759.694,352.321,429.924,343.941
612.2004615384616,337.7847692307692,286.684,384.255,755.567,351.831,427.69,344.296
612.1811538461538,337.96992307692307,287.749,384.287,750.637,351.168,425.292,344.56
612.1618461538462,338.15507692307693,288.758,384.43,746.945,350.786,423.334,344.678
612.1425384615385,338.3402307692308,290.335,384.575,742.431,350.275,420.837,345.007
612.1232307692308,338.5253846153846,291.041,384.943,738.674,349.951,418.822,345.262
612.1039230769231,338.7105384615385,291.955,385.173,734.469,349.311,417.28,345.592
612.0846153846154,338.89569230769234,292.977,385.313,730.899,349.069,418.137,346.231
612.0653076923078,339.08084615384615,294.389,385.528,725.894,348.739,416.686,347.177
612.046,339.266,295.119,385.776,722.368,348.317,410.314,345.985
611.627,338.856,296.197,385.913,719.154,348.04,407.44,342.973
611.856,338.987,297.222,386.112,716.313,347.895,406.686,340.762
612.1855,339.3455,298.443,386.386,712.633,347.593,407.236,339.154
612.515,339.704,299.16,386.499,709.873,347.453,408.261,338.347
612.065,339.598,300.14,386.775,706.472,347.186,409.958,337.151
610.814,339.277,301.135,387.021,703.788,346.981,411.365,335.815
610.771,339.493,302.04,387.31,700.989,346.776,413.723,334.356
610.814,339.491,302.774,387.446,698.148,346.509,416.076,332.626
610.038,339.132,303.855,387.721,694.682,346.193,417.642,331.323
610.244,339.565,304.837,388.008,692.152,345.879,420.516,329.534
609.93,339.62,305.834,388.263,689.33,345.716,423.979,327.596
610.189,339.936,306.818,388.482,684.997,345.754,426.871,326.133
610.172,340.072,307.351,388.821,680.046,345.26,429.863,324.408
609.905,339.987,308.051,389.18,675.855,344.924,432.587,323.093
609.535,340.068,309.26,389.388,670.351,344.314,435.175,321.806
609.05,340.142,310.811,389.6,666.173,343.732,438.178,320.299
609.309,340.389,312.191,390.059,662.75,343.449,440.575,319.143
609.52,340.588,313.798,390.326,658.222,343.056,442.888,318.076
609.118,340.667,314.79,390.418,654.775,342.749,445.578,316.848
605.5228571428572,338.5732857142857,316.039,390.48,636.037,341.231,447.526,315.928
601.9277142857143,336.47957142857143,317.382,390.517,631.577,340.283,449.901,314.99
598.3325714285714,334.38585714285716,319.047,390.627,628.611,339.957,451.785,314.267
594.7374285714286,332.29214285714284,320.15,390.683,625.241,339.157,453.6,313.415
591.1422857142858,330.19842857142856,321.942,390.846,626.672,340.045,455.914,312.696
587.5471428571428,328.1047142857143,323.485,391.145,628.102,340.933,458.204,311.893
583.952,326.011,324.965,391.006,629.533,341.822,459.835,311.434
580.415,324.536,326.778,391.248,626.046,342.025,461.427,310.963
577.277,323.079,328.23,391.181,623.403,342.636,463.431,310.49
573.719,321.51,330.501,391.376,621.281,343.666,465.031,310.041
569.962,319.772,331.653,391.44,619.245,344.994,466.96,309.656
565.923,318.206,333.38,391.634,617.489,346.111,468.655,309.248
562.658,316.711,334.582,391.654,615.931,347.541,470.099,309.022
557.958,315.049,336.335,391.788,613.357,348.99,471.765,308.782
551.482,313.036,337.71,391.934,611.335,350.253,473.504,308.568
547.767,311.606,339.258,392.28,609.78,351.655,474.876,308.527
545.203,310.149,340.69,392.398,607.479,353.227,476.608,308.308
542.735,309.538,342.391,392.752,605.942,354.475,481.411,308.122
540.267,308.927,343.345,392.906,604.123,355.821,486.213,307.937
537.798,308.316,345.202,393.242,601.745,357.434,491.015,307.751
535.3297037037037,307.70518518518514,346.494,393.334,599.832,358.601,495.817,307.565
532.8614074074075,307.09437037037037,347.805,393.532,598.641,359.591,495.728,307.468
530.3931111111111,306.48355555555554,349.058,393.909,596.546,360.797,494.812,307.411
527.9248148148148,305.8727407407407,350.542,394.12,594.645,360.93,494.283,307.401
525.4565185185185,305.2619259259259,351.984,394.326,592.416,360.376,494.208,307.376
522.9882222222222,304.6511111111111,352.631,394.608,589.788,359.599,494.923,307.305
520.5199259259259,304.0402962962963,354.239,394.814,588.01,358.706,495.89,306.827
518.0516296296296,303.42948148148145,355.316,395.238,586.692,357.802,497.511,305.834
515.5833333333334,302.8186666666667,356.564,395.467,585.384,357.052,498.391,304.796
513.115037037037,302.20785185185184,357.783,395.78,583.268,356.3,499.45,303.706
510.6467407407407,301.597037037037,358.697,396.01,581.035,355.678,499.793,303.104
508.17844444444444,300.98622222222224,359.936,396.319,577.246,354.688,500.124,301.814
505.71014814814816,300.3754074074074,360.956,396.55,574.052,353.727,500.217,300.669
503.24185185185183,299.7645925925926,362.065,396.82,570.581,352.641,500.607,299.797
500.77355555555556,299.15377777777775,363.491,397.246,566.974,351.553,502.152,299.537
498.3052592592593,298.542962962963,364.221,397.466,563.71,350.473,503.698,299.277
495.83696296296296,297.93214814814814,365.016,397.809,560.798,349.634,505.243,299.017
493.3686666666667,297.3213333333333,366.696,398.041,558.161,348.868,506.789,298.757
490.90037037037035,296.71051851851854,367.53,398.201,555.106,348.033,508.335,298.497
488.4320740740741,296.0997037037037,368.219,398.534,552.33,347.351,509.88,298.237
485.96377777777775,295.4888888888889,369.554,398.665,549.303,346.678,511.426,297.977
483.4954814814815,294.8780740740741,370.286,399.084,546.615,346.067,512.971,297.717
481.0271851851852,294.2672592592593,371.232,399.322,544.312,345.525,514.517,297.457
478.5588888888889,293.65644444444445,372.114,399.714,541.128,344.914,516.063,297.197
476.0905925925926,293.0456296296296,373.419,399.933,538.757,344.458,517.608,296.937
473.6222962962963,292.43481481481484,374.259,400.286,535.682,343.806,519.154,296.677
471.154,291.824,375.062,400.546,532.713,343.423,520.7,296.417
468.686,291.213,375.875,400.834,530.397,342.935,522.245,296.157
466.217,290.602,376.589,401.134,528.414,342.611,523.791,295.897
463.749,289.991,377.749,401.399,526.056,342.324,525.336,295.637
462.951,289.742,378.298,401.728,523.55,341.921,527.918,294.538
463.65,289.615,378.895,402.122,521.251,341.62,529.268,293.422
463.279,289.126,379.839,402.283,518.352,341.327,528.966,292.433
462.082,289.022,380.694,402.611,516.356,341.007,528.51,292.266
460.512,288.666,381.411,402.982,513.997,340.873,528.478,291.841
459.165,288.512,382.694,403.217,511.712,340.665,527.844,291.675
458.079,288.053,383.103,403.623,509.461,340.397,527.209,291.294
457.069,288.009,384.152,403.93,507.486,340.199,526.705,291.025
455.617,287.797,385.118,404.275,505.57,340.273,525.755,290.621
454.253,287.518,385.91,404.549,503.647,340.083,525.328,290.622
453.188,287.269,386.462,404.78,501.763,340.059,525.162,290.655
451.962,287.003,387.345,405.096,498.405,339.65,523.645,290.416
451.305,286.802,388.374,405.247,495.757,339.555,522.781,290.041
449.931,286.577,389.071,405.311,493.908,339.561,521.933,289.963
448.589,286.519,390.664,405.479,491.426,339.624,520.326,289.51
447.933,286.417,391.003,405.527,489.915,340.031,519.054,289.556
447.036,285.918,392.525,405.684,487.976,339.975,518.29,289.477
446.034,285.761,394.296,405.725,486.028,340.063,517.502,289.455
444.861,285.586,396.001,405.766,483.938,340.138,516.408,289.15
444.51,285.609,397.904,405.59,481.817,340.045,515.042,289.136
443.894,285.05,399.956,405.6,479.636,340.275,513.363,288.693
442.574,284.704,401.724,405.686,477.256,340.337,512.451,288.848
441.504,284.922,403.146,405.787,475.232,340.394,511.46,288.811
440.62,284.875,405.271,405.853,472.294,340.15,510.195,288.797
438.716,284.746,406.754,405.971,469.563,339.828,506.452,288.675
438.112,284.652,408.561,406.169,467.53,340.133,500.452,288.027
437.5082444444445,284.55766666666665,410.87,406.462,464.87,340.324,494.451,287.379
436.9044888888889,284.4633333333333,412.559,406.782,461.992,340.518,488.451,286.732
436.30073333333337,284.36899999999997,414.036,407.022,459.583,340.814,482.45,286.084
435.6969777777778,284.27466666666663,415.721,407.005,456.179,340.868,476.45,285.436
435.09322222222227,284.1803333333333,417.101,407.507,453.302,340.871,470.449,284.788
434.48946666666666,284.086,417.232,407.542,450.113,340.747,467.372,284.002
433.8857111111111,283.9916666666667,417.312,407.636,446.777,340.717,463.535,283.275
433.28195555555556,283.89733333333334,418.258,407.978,443.708,340.716,459.832,282.631
432.6782,283.803,420.053,408.31,441.307,340.698,456.328,282.128
432.07444444444445,283.70866666666666,421.364,408.728,438.265,340.9,452.488,281.531
431.4706888888889,283.6143333333333,422.925,409.459,435.715,341.173,449.103,281.112
430.86693333333335,283.52,424.541,410.255,433.066,341.384,446.353,280.598
430.2631777777778,283.42566666666664,426.619,411.295,430.41,341.634,442.74,280.036
429.65942222222225,283.3313333333333,427.947,411.948,428.054,341.848,440.001,279.925
429.0556666666667,283.23699999999997,429.98,413.236,425.8,342.01,436.912,279.354
428.45191111111114,283.1426666666666,430.821,413.72,424.88,342.572,433.472,279.087
427.84815555555554,283.04833333333335,431.516,414.277,424.636,343.007,430.764,278.544
427.2444,282.954,433.184,415.285,422.768,343.333,427.378,278.236
426.64064444444443,282.85966666666667,434.556,416.475,419.546,343.844,423.517,278.01
426.0368888888889,282.76533333333333,435.318,417.271,416.421,344.372,420.038,277.797
425.43313333333333,282.671,436.267,418.098,413.625,344.865,417.309,277.747
424.8293777777778,282.57666666666665,437.969,419.544,410.486,345.896,413.574,277.57
424.2256222222222,282.4823333333333,439.159,420.655,407.698,346.923,409.948,277.487
423.6218666666667,282.388,439.821,421.285,405.991,347.881,406.852,277.444
423.0181111111111,282.29366666666664,440.233,422.091,404.185,348.924,403.364,277.48
422.4143555555556,282.1993333333333,440.782,422.739,402.779,350.017,400.318,277.563
421.8106,282.10499999999996,441.421,423.364,401.887,350.999,397.737,277.517
421.2068444444444,282.0106666666666,441.93,423.947,400.77,352.334,394.402,277.609
420.60308888888886,281.91633333333334,443.37,424.869,399.845,353.581,391.521,277.577
419.9993333333333,281.822,446.675,427.203,399.438,354.521,388.486,277.657
419.39557777777776,281.72766666666666,449.907,429.272,398.03,355.422,385.554,277.698
418.7918222222222,281.6333333333333,451.537,430.252,397.94,357.104,383.072,277.701
418.18806666666666,281.539,451.863,430.389,397.067,358.24,380.673,277.75
417.5843111111111,281.44466666666665,452.434,430.754,395.972,359.404,378.1,277.847
416.98055555555555,281.3503333333333,453.696,431.273,395.429,360.778,376.135,277.932
416.3768,281.256,455.409,432.051,395.174,362.049,374.107,278.278
415.77304444444445,281.16166666666663,457.437,432.835,394.471,363.426,372.135,278.301
415.1692888888889,281.0673333333333,459.976,433.571,394.184,364.893,370.011,278.385
414.5655333333333,280.97299999999996,462.495,434.13,393.585,365.885,368.738,278.529
413.96177777777774,280.8786666666667,466.63,435.374,392.955,367.078,366.77,278.467
413.3580222222222,280.78433333333334,469.502,436.029,392.371,367.945,363.732,278.542
412.75426666666664,280.69,472.776,436.833,392.234,369.248,364.34,278.723
412.1505111111111,280.59566666666666,475.919,437.527,391.644,369.974,361.249,278.903
411.54675555555554,280.5013333333333,478.908,438.187,391.259,371.059,357.166,279.349
410.943,280.407,482.671,438.911,390.721,371.916,342.686,279.392
407.834,279.889,486.584,439.864,391.133,373.608,336.215,279.86
404.272,278.993,490.041,440.668,390.703,376.145,332.274,279.881
402.757,278.768,494.149,441.713,390.375,378.35,328.747,279.998
400.894,278.918,498.233,442.911,390.041,380.229,324.305,280.046
398.934,278.756,501.397,443.798,389.707,381.654,320.069,280.189
398.552,278.536,504.442,444.471,390.064,383.167,317.606,280.194
398.244,278.571,507.964,445.452,390.547,384.783,313.937,280.534
397.751,278.614,511.038,446.098,391.149,386.341,311.307,280.67
397.389,278.604,514.645,447.082,391.808,388.224,308.195,280.838
397.252,278.513,518.15,448.097,392.416,389.808,305.322,281.206
397.046,278.285,521.075,448.945,393.295,391.613,302.551,281.321
396.801,278.032,523.477,449.755,394.091,393.563,299.82,281.75
396.288,278.11,526.607,450.597,394.489,395.188,297.022,281.981
396.034,278.08,529.454,451.56,395.385,397.045,294.034,282.385
395.578,277.842,532.42,452.186,396.434,398.63,291.779,282.517
395.357,277.95,535.691,452.907,397.63,400.383,289.349,283.071
395.024,277.877,537.997,453.701,398.156,401.705,286.975,283.224
394.716,277.843,540.355,454.201,399.291,403.467,284.557,283.34
394.378,277.636,542.883,455.026,401.501,406.093,281.954,283.771
394.053,277.638,544.212,455.475,402.417,407.482,279.513,284.159
393.755,277.48,547.025,456.569,403.487,409.062,277.369,284.252
393.441,277.449,551.949,457.431,404.681,410.592,275.346,284.62
393.658,277.529,557.514,458.401,405.688,411.856,273.395,284.914
393.227,277.401,562.065,458.944,407.017,413.516,271.394,285.187
392.82,277.347,566.184,459.471,408.131,414.803,269.321,285.273
392.253,276.998,569.66,459.98,409.232,416.131,267.296,285.578
391.885,277.09,573.379,460.237,410.187,417.318,264.609,285.738
391.726,277.039,577.735,460.753,411.425,418.878,260.197,285.943
391.444,276.861,581.613,461.03,412.137,420.005,256.074,286.148
391.15,276.89,585.836,461.071,413.116,421.382,254.09,286.166
390.549,276.791,589.723,461.343,414.454,422.704,251.986,286.376
390.411,276.832,593.207,461.443,415.303,423.778,249.901,286.389
390.063,276.763,596.633,461.583,416.186,424.932,249.341,286.354
389.909,276.642,600.003,461.695,417.214,426.208,246.721,286.229
389.657,276.585,603.406,461.974,417.924,427.357,243.753,285.672
389.652,276.357,606.668,462.11,419.205,428.519,241.169,285.173
389.226,276.243,609.494,462.325,419.734,429.498,238.162,284.496
388.573,276.016,611.997,462.557,420.399,430.661,235.067,283.594
388.382,275.862,615.099,462.706,421.819,431.655,233.209,283.147
388.214,275.777,618.283,462.608,422.444,432.604,230.915,282.69
388.106,275.778,620.468,462.703,423.573,433.551,228.972,282.229
387.984,275.556,623.267,462.991,424.582,434.571,225.719,281.31
387.939,275.459,626.176,462.994,425.262,435.682,223.921,280.777
387.598,275.35,628.641,463.037,425.895,436.509,221.66,280.224
387.487,275.349,632.861,462.586,426.964,437.486,220.09,279.896
386.773,275.091,636.979,461.734,427.817,438.422,218.345,279.56
386.675,275.032,639.43,461.452,428.617,439.427,217.216,279.388
386.388,274.898,641.207,461.54,429.062,440.334,216.857,279.429
386.301,274.987,645.021,461.087,430.196,441.511,221.437,279.607
386.148,274.82,649.325,460.103,430.931,442.59,218.4195,279.573
385.896,274.831,653.747,458.871,434.451,444.337,215.402,279.539
385.887,274.799,658.142,457.742,438.446,445.756,208.755,277.177
385.84,274.788,661.779,456.386,439.758,446.388,209.399,276.945
385.818,274.773,665.27,455.294,440.582,446.904,209.536,276.899
385.767,274.581,668.929,454.321,442.259,447.515,209.519,276.661
385.398,274.576,671.678,453.639,444.535,448.138,209.364,276.873
385.39,274.378,675.353,452.752,446.567,448.856,209.739,276.661
385.128,274.44,678.909,451.774,448.165,449.596,209.433,276.67
385.262,274.517,681.972,450.794,450.292,450.398,209.461,276.679
384.833,274.785,685.153,449.951,453.467,451.013,209.465,276.156
384.058,274.56,688.104,449.17,456.587,451.931,209.537,276.044
383.348,274.502,691.045,448.451,459.224,452.702,209.665,275.997
383.99,274.888,694.34,447.428,461.901,453.387,209.657,276.064
382.526,274.211,698.273,446.011,464.624,454.341,211.863,273.471
382.49,274.33,702.056,444.25,467.034,455.141,214.007,270.137
379.466,274.16,705.313,442.557,469.844,456.104,213.722,267.692
379.207,274.316,707.868,440.977,472.729,457.113,215.515,264.118
379.089,274.243,710.432,439.518,475.064,457.829,219.999,258.558
379.15,274.233,713.937,437.559,477.466,458.677,227.427,250.358
379.122,274.106,717.688,435.421,479.903,459.526,235.411,241.04
379.213,273.922,721.835,433.157,482.047,460.218,241.756,233.831
379.124,274.048,725.575,431.047,484.552,461.047,247.969,227.114
379.13509782608696,274.05347826086955,729.476,428.915,487.023,461.959,256.524,218.917
379.14619565217396,274.0589565217391,732.745,427.192,489.043,462.725,264.917,211.114
379.1572934782609,274.0644347826087,736.317,425.008,491.233,463.42,271.859,204.524
379.16839130434784,274.06991304347827,739.78,423.146,493.659,464.261,279.715,197.577
379.17948913043483,274.0753913043478,742.776,421.399,495.549,464.97,286.983,191.137
379.19058695652177,274.08086956521737,745.804,419.598,497.745,465.767,292.902,186.117
379.2016847826087,274.086347826087,748.918,417.942,499.786,466.539,299.349,180.29
379.21278260869565,274.09182608695653,752.05,416.205,501.68,467.278,304.201,174.084
379.22388043478264,274.0973043478261,754.963,414.711,503.809,468.157,307.735,168.493
379.2349782608696,274.10278260869563,757.806,413.095,505.819,468.929,311.414,162.667
379.2460760869565,274.10826086956524,761.069,411.541,507.73,469.8,315.642,156.654
379.2571739130435,274.1137391304348,763.515,410.266,509.221,470.397,319.515,151.367
379.26827173913045,274.11921739130435,766.755,408.481,511.335,471.196,323.304,145.953
379.2793695652174,274.1246956521739,769.21,407.233,513.362,472.076,327.093,140.585
379.2904673913044,274.1301739130435,771.768,405.973,515.241,472.728,330.371,135.996
379.3015652173913,274.13565217391306,774.764,404.494,517.453,473.676,333.242,131.453
379.31266304347827,274.1411304347826,777.096,403.325,519.158,474.359,335.374,127.429
379.3237608695652,274.14660869565216,779.652,402.026,521.046,475.149,337.524,124.366
379.3348586956522,274.15208695652177,782.654,400.669,521.995,475.75,339.723,121.449
379.34595652173914,274.1575652173913,784.908,399.497,524.107,476.516,341.202,119.489
379.3570543478261,274.1630434782609,787.298,398.252,525.278,477.2,342.025,118.046
379.3681521739131,274.1685217391304,789.525,397.106,527.385,478.103,343.081,116.595
379.37925,274.174,791.758,396.189,529.099,478.869,343.79,115.212
379.39034782608695,274.1794782608696,794.571,394.884,530.854,479.449,344.998,113.674
379.40144565217395,274.18495652173914,796.842,393.724,532.409,480.329,346.407,112.115
379.4125434782609,274.1904347826087,798.91,392.77,533.711,480.943,347.133,111.22
379.4236413043478,274.19591304347824,801.0,391.794,535.78,481.714,351.035,109.733
379.4347391304348,274.20139130434785,802.77,390.942,537.141,482.674,355.676,107.618
